재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	2,409,216,686,863	2,231,789,997,906	2,150,601,749,060
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	            지배주주지분	2,409,216,686,863	2,231,789,997,906	2,150,601,749,060
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	dart_HybridBonds	               신종자본증권	99,717,480,000	0	0
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	               기타포괄손익누적액	-42,232,864,207	-27,354,857,966	-30,596,421,460
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_AdditionalPaidinCapital	               기타불입자본	658,787,535,909	658,787,535,909	658,652,465,909
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	256,580,285,000	256,580,285,000	256,580,285,000
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금	1,436,364,250,161	1,343,777,034,963	1,265,965,419,611
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	dart_AmountRequiredToBeAddedReversedRegulatoryReserveForCreditLoss	                  대손준비금 전입(환입)필요액	64,874,570,498	4,449,030,300	-37,415,183,625
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLoss	                  대손준비금 기적립액	110,258,789,018	105,809,758,718	143,224,942,343
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	                  대손준비금 전입(환입)예정액	64,874,570,498	4,449,030,300	-37,415,183,625
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	            비지배지분	0	0	0
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	34,434,773,498,821	31,003,043,810,640	29,792,908,387,867
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_BondsIssued	            발행사채	2,220,016,061,678	2,020,007,495,523	1,519,953,385,432
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_Borrowings	            차입부채	1,620,910,445,676	1,509,413,008,146	973,414,731,587
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	41,718,663,290	33,440,053,090	30,382,652,854
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_DepositsFromCustomers	            예수부채	26,997,564,001,667	24,246,574,905,995	24,154,536,973,334
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융부채	14,440,715,260	11,446,024,608	8,951,152,811
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	32,025,556,811,958	28,771,253,812,734	27,642,306,638,807
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherFinancialLiabilities	            기타금융부채	1,099,535,724,085	918,494,866,548	894,061,981,395
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	19,333,076,234	18,237,988,177	17,149,452,416
 재무상태표, 은행 - 연결	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_Provisions	            충당부채	12,038,124,068	13,639,470,647	43,856,308,978
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	dart_CashAndDuefromBanks	         현금및예치금	26,468,705,000,000	22,910,149,000,000	23,637,007,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	dart_LoansAtAmortisedCost	         상각후원가측정대출채권	428,818,361,000,000	409,867,155,000,000	385,404,070,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	entity00386937_AssetsHeldForSaleOfAssetsAbstract	         매각예정자산	174,919,000,000	136,838,000,000	208,229,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	entity00386937_AssetsIncludedInDisposalGroupsClassifiedAsHeldForSaleOfAssetsAbstract	         매각예정처분자산집단	94,215,000,000	0	0
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	entity00386937_udf_BS_20242199555752OfAssetsAbstract	         투자금융자산	79,087,638,000,000	81,226,618,000,000	78,350,848,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	584,934,967,000,000	562,887,180,000,000	530,012,853,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	362,642,000,000	318,833,000,000	228,880,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	         이연법인세자산	143,451,000,000	137,117,000,000	249,512,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssets	         파생금융자산	6,871,392,000,000	10,249,619,000,000	5,038,961,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	26,104,934,000,000	22,089,847,000,000	19,700,714,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	726,065,000,000	968,603,000,000	1,019,673,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentAccountedForUsingEquityMethod	         관계기업투자	659,573,000,000	585,509,000,000	589,311,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	         투자부동산	137,247,000,000	125,014,000,000	347,480,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherAssets	         기타자산	11,149,308,000,000	9,908,866,000,000	11,241,005,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         유형자산	3,900,319,000,000	4,199,120,000,000	3,768,598,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_RecognisedAssetsDefinedBenefitPlan	         순확정급여자산	236,198,000,000	163,892,000,000	228,565,000,000
 재무상태표, 은행 - 연결	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2025-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	38,955,641,000,000	38,027,320,000,000	36,548,727,000,000
