symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
036120,,SCI평가정보,2023,2023-12-31,2026-06-19,1571.0,55200000000.0,KRW,general,일반,코스닥시장상장법인,639,기타 정보 서비스업,general,일반형,기타 정보 서비스업,industry,15,34889365255.0,5779908848.0,29109456407.0,438984978.0,401056866.0,34374009972.0,125.74,1.9,1.51,19.86,1.17,29.94,1.71,-1.46,79.99,5.28,-320.05,-10.63,2.97,75.18,-4.12,25,25,25,25,0,0,11,4.53,25,3.51,40.53,40.53,0,42.86,28.57,92.86,35.71,0,41,40.53
142280,,녹십자엠에스,2023,2023-12-31,2026-06-19,3265.0,78200000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,23,90529343090.0,53605865713.0,36923477377.0,1876754309.0,1800722614.0,94010675488.0,41.67,2.12,5.08,145.18,1.92,212.91,10.64,-14.78,58.89,-106.6,80.43,80.1,19.86,-146.53,108.51,25,20,20,15,20,0,9.4,15.08,15.96,5.76,40.44,33.77,11.11,36.36,61.9,9.09,59.09,0,36,40.44
047560,,이스트소프트,2023,2023-12-31,2026-06-19,8350.0,98100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,188652268370.0,101498605461.0,87153662909.0,-11644670471.0,-8907053307.0,92481784434.0,,1.13,-13.36,116.46,-9.63,144.89,10.75,-13.78,70.83,-104.65,,89.53,0.42,-64.42,95.02,10,10,25,15,40,0,18.7,0,21.71,0,40.41,20.51,0,43.8,28.68,18.6,24.19,15,9,40.41
030530,,원익홀딩스,2023,2023-12-31,2026-06-19,24950.0,1927100000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,1825048417312.0,507448061336.0,1317600355976.0,-23801700755.0,45774773657.0,749527050135.0,,1.46,-1.81,38.51,6.11,214.1,14.17,-3.02,83.92,-6.82,,89.68,1.21,54.11,12.92,25,20,20,15,20,0,15.4,0,25,16.11,40.4,40.21,0,45.93,32.84,60,64.89,15,23,40.4
194480,,데브시스터즈,2023,2023-12-31,2026-06-19,16250.0,197100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,239751806880.0,105194369267.0,134557437613.0,-49721229028.0,-47992774337.0,161143328758.0,,1.46,-36.95,78.18,-29.78,144.89,10.75,-13.78,70.83,-104.65,,86.37,-23.17,-10.38,74.87,10,10,25,15,40,0,15.4,0,25,0,40.4,21.16,0,31.01,17.83,28.68,17.74,15,4,40.4
218410,,RFHIC,2023,2023-12-31,2026-06-19,70900.0,1882600000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,manufacturing,제조업형,통신 및 방송 장비 제조업,industry,50,509399445978.0,181123793582.0,328275652396.0,17683006519.0,303024279.0,111432998779.0,106.46,5.73,5.39,55.17,0.27,39.22,1.8,-10.67,82.35,-9.98,-171.46,-217.91,16.06,33.0,10.25,25,20,20,15,20,0,0,15.39,25,0.81,40.39,27.96,13.79,8.33,64.58,39.58,51.06,0,34,40.39
011690,,와이투솔루션,2023,2023-12-31,2026-06-19,4090.0,150100000000.0,KRW,general,일반,유가증권시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,47,124121630726.0,22163186277.0,101958444449.0,-345354383.0,1907827121.0,136937717876.0,,1.47,-0.34,21.74,1.39,277.85,3.9,-15.91,89.9,-11.22,,62.26,15.57,75.82,12.61,25,20,20,15,20,0,15.3,0,25,4.17,40.3,30.58,0,58.7,52.17,82.61,56.1,15,31,40.3
065350,,신성델타테크,2023,2023-12-31,2026-06-19,39200.0,1077400000000.0,KRW,general,일반,코스닥시장상장법인,285,가정용 기기 제조업,manufacturing,제조업형,제조업형,model,1104,692344676799.0,384771077102.0,307573599697.0,20060610922.0,,,53.71,3.5,6.52,125.1,,19.39,1.77,-9.3,137.31,-1.98,-176.97,-98.41,15.82,8.9,,25,20,20,15,20,0,3.75,16.52,19.98,0,40.25,28.2,9.09,9.26,61.11,42.59,0,0,23,40.25
083500,,에프엔에스테크,2023,2023-12-31,2026-06-19,17900.0,148700000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,108597629047.0,43447030049.0,65150598998.0,1439084726.0,2282069656.0,38883827391.0,103.33,2.28,2.21,66.69,5.87,214.1,14.17,-3.02,83.92,-6.82,51.74,83.89,5.22,20.53,12.69,25,20,20,15,20,0,8.6,6.63,25,15.87,40.23,39.88,14.46,31.85,46.27,46.67,64.12,0,39,40.23
033530,,세종공업,2023,2023-12-31,2026-06-19,6530.0,181700000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,1151805423714.0,739910935731.0,411894487983.0,4338222081.0,51864002447.0,1792324075283.0,41.88,0.44,1.05,179.64,2.89,34.05,0.68,-0.98,162.32,3.85,-23.02,35.31,2.03,-10.66,-0.96,25,20,20,15,20,0,25,3.15,12.04,8.67,40.19,36.68,4.29,59.04,19.28,37.35,27.4,0,28,40.19
065170,,비엘팜텍,2023,2023-12-31,2026-06-19,1843.0,51400000000.0,KRW,general,일반,코스닥시장상장법인,463,음ㆍ식료품 및 담배 도매업,general,일반형,음ㆍ식료품 및 담배 도매업,industry,10,44801799975.0,13002438493.0,31799361482.0,141624798.0,-6793361869.0,24525172959.0,362.93,1.62,0.45,40.89,-27.7,63.79,0.78,-1.45,89.16,-7.32,-468.91,-108.24,1.9,54.14,-20.38,25,25,25,25,0,0,13.8,1.35,25,0,40.15,40.15,0,0,33.33,55.56,12.5,0,22,40.15
006570,,대림통상,2023,2023-12-31,2026-06-19,1884.0,28700000000.0,KRW,general,일반,유가증권시장상장법인,259,기타 금속 가공제품 제조업,manufacturing,제조업형,기타 금속 가공제품 제조업,industry,15,177143797015.0,106152378893.0,70991418122.0,-7955396540.0,-4932768955.0,145721236338.0,,0.4,-11.21,149.53,-3.39,15.6,0.69,-0.9,84.77,-4.3,,41.04,-10.31,-76.4,0.92,25,20,20,15,20,0,25,0,15.09,0,40.09,29.05,0,50,7.14,28.57,25,15,6,40.09
221840,,하이즈항공,2023,2023-12-31,2026-06-19,1894.0,35400000000.0,KRW,general,일반,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",manufacturing,제조업형,"항공기, 우주선 및 부품 제조업",industry,6,123275428186.0,71919042408.0,51356385778.0,-7615245398.0,-4542965438.0,80764375263.0,,0.69,-14.83,140.04,-5.62,50.64,6.47,-17.75,425.08,1.15,,89.35,2.92,67.06,-6.77,25,20,20,15,20,0,23.1,0,16.99,0,40.09,28.67,0,100,20,80,0,15,21,40.09
232140,,와이아이케이,2023,2023-12-31,2026-06-19,14250.0,1169100000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,480273201051.0,114468752526.0,365804448525.0,12879225237.0,8571578913.0,255182306180.0,90.77,3.2,3.52,31.29,3.36,214.1,14.17,-3.02,83.92,-6.82,57.6,77.45,6.54,62.71,10.18,25,20,20,15,20,0,4.5,10.56,25,10.08,40.06,35.11,16.87,25.93,54.48,68.89,52.67,0,41,40.06
039490,,키움증권,2023,2023-12-31,2026-06-19,347500.0,9114300000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,17,52046420344899.0,47142321220678.0,4904099124221.0,440737008036.0,564659042175.0,9544799999478.0,20.68,1.86,8.99,961.28,5.92,55.34,1.16,2.73,694.97,3.06,62.63,-60.45,6.26,-38.32,2.85,15,35,35,15,0,9.66,11.4,18.99,0,15.92,40.05,48.34,38.46,18.75,100,12.5,83.33,0,49,40.05
058610,,에스피지,2023,2023-12-31,2026-06-19,86200.0,1911700000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",industry,26,346986705154.0,128084871753.0,218901833401.0,10995238460.0,15969877847.0,393785730793.0,173.87,8.73,5.02,58.51,4.06,105.35,5.66,-9.55,129.96,-0.39,-65.04,-54.4,14.57,54.98,4.44,25,20,20,15,20,0,0,15.02,25,12.18,40.02,36.76,26.67,16,56,56,62.5,0,42,40.02
347000,,센코,2023,2023-12-31,2026-06-19,1670.0,63100000000.0,KRW,general,일반,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",manufacturing,제조업형,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",industry,19,69624568954.0,27595872033.0,42028696921.0,-1161720602.0,2245775452.0,33952242199.0,,1.5,-2.76,65.66,6.61,79.5,4.07,-4.18,47.26,-16.17,,63.11,1.41,-38.92,22.79,25,20,20,15,20,0,15,0,25,16.61,40,40.29,0,47.06,23.53,11.76,66.67,15,14,40
432430,,와이랩,2023,2023-12-31,2026-06-19,2925.0,48300000000.0,KRW,general,일반,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",general,일반형,"영화, 비디오물, 방송프로그램 제작 및 배급업",industry,22,46289785553.0,14166641778.0,32123143775.0,-6088783916.0,-5513759393.0,19417877182.0,,1.5,-18.95,44.1,-28.4,10.52,1.36,-22.1,125.36,-18.68,,-10.22,3.15,64.82,-9.72,25,25,25,25,0,0,15,0,25,0,40,40,0,19.05,52.38,76.19,25,15,22,40
134580,,탑코미디어,2023,2023-12-31,2026-06-19,1139.0,56100000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,manufacturing,제조업형,통신 및 방송 장비 제조업,industry,50,41870851622.0,4639034747.0,37231816875.0,-11865220642.0,-2653050366.0,19178342271.0,,1.51,-31.87,12.46,-13.83,39.22,1.8,-10.67,82.35,-9.98,,16.47,-21.2,84.87,-3.85,25,20,20,15,20,0,14.9,0,25,0,39.9,26.92,0,30.21,10.42,93.75,21.28,15,11,39.9
079950,,인베니아,2023,2023-12-31,2026-06-19,1081.0,14900000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,87694074370.0,52841080412.0,34852993958.0,-17484959629.0,-14143409167.0,22697492921.0,,0.43,-50.17,151.61,-62.31,214.1,14.17,-3.02,83.92,-6.82,,96.98,-47.15,-80.67,-55.5,25,20,20,15,20,0,25,0,14.84,0,39.84,28.9,0,87.78,4.48,14.81,3.05,15,6,39.84
290550,,디케이티,2023,2023-12-31,2026-06-19,20300.0,406000000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,239434636245.0,107003394329.0,132431241916.0,4373432214.0,14686766746.0,280218060416.0,92.83,3.07,3.3,80.8,5.24,109.28,2.93,-2.75,82.02,-1.26,15.05,-4.57,6.06,1.49,6.5,25,20,20,15,20,0,4.83,9.9,25,15.24,39.73,38.98,17.74,22,51.52,39,69.79,0,39,39.73
049080,,기가레인,2023,2023-12-31,2026-06-19,993.0,84300000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,84411307580.0,29187474545.0,55223833035.0,-11236781231.0,-11774175563.0,44294520242.0,,1.53,-20.35,52.85,-26.58,214.1,14.17,-3.02,83.92,-6.82,,89.23,-17.33,37.02,-19.76,25,20,20,15,20,0,14.7,0,25,0,39.7,26.76,0,44.07,13.43,51.85,12.21,15,7,39.7
250930,,예선테크,2023,2023-12-31,2026-06-19,408.0,13500000000.0,KRW,general,일반,코스닥시장상장법인,222,플라스틱제품 제조업,manufacturing,제조업형,플라스틱제품 제조업,industry,37,54206728922.0,32171594446.0,22035134476.0,-10208264710.0,-8799246731.0,44115964461.0,,0.61,-46.33,146.0,-19.95,23.06,0.82,-3.35,80.45,1.09,,25.57,-42.98,-81.48,-21.04,25,20,20,15,20,0,23.9,0,15.8,0,39.7,28.6,0,51.39,2.78,11.11,5.88,15,0,39.7
032820,,우리기술,2023,2023-12-31,2026-06-19,14180.0,2433400000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",industry,26,190185191918.0,86764913284.0,103420278634.0,5032187322.0,6678853804.0,63166127548.0,483.57,23.53,4.87,83.9,10.57,105.35,5.66,-9.55,129.96,-0.39,-359.03,-315.99,14.42,35.45,10.96,25,20,20,15,20,0,0,14.61,25,20.29,39.61,42.92,0,8,52,48,91.67,0,38,39.61
123010,,아이윈플러스,2023,2023-12-31,2026-06-19,2045.0,70000000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,75805732857.0,30271026033.0,45534706824.0,-12225996329.0,-10123065895.0,32289441722.0,,1.54,-26.85,66.48,-31.35,109.28,2.93,-2.75,82.02,-1.26,,47.56,-24.1,18.95,-30.09,25,20,20,15,20,0,14.6,0,25,0,39.6,26.68,0,38,8.08,48,4.17,15,2,39.6
068940,,셀피글로벌,2023,2023-12-31,2026-06-19,778.0,35700000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,32935484067.0,14305660962.0,18629823105.0,234658557.0,2059022012.0,34548050084.0,152.14,1.92,1.26,76.79,5.96,109.28,2.93,-2.75,82.02,-1.26,-39.21,34.64,4.01,6.37,7.22,25,20,20,15,20,0,10.8,3.78,25,15.96,39.58,39.43,14.52,32,41.41,41,75,0,39,39.58
069330,,유아이디,2023,2023-12-31,2026-06-19,1038.0,17600000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,43479678131.0,24651900991.0,18827777140.0,-3308651536.0,-325392074.0,52968921282.0,,0.93,-17.57,130.93,-0.61,109.28,2.93,-2.75,82.02,-1.26,,68.11,-14.82,-59.64,0.65,25,20,20,15,20,0,20.7,0,18.81,0,39.51,27.85,0,54,13.13,18,31.25,15,7,39.51
000440,,중앙에너비스,2023,2023-12-31,2026-06-19,14210.0,88500000000.0,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,general,일반형,기타 전문 도매업,industry,27,61533132670.0,4503843144.0,57029289526.0,-251207664.0,-739276625.0,55473865404.0,,1.55,-0.44,7.9,-1.33,42.86,1.16,-5.03,68.95,-4.79,,-33.31,4.59,88.55,3.46,25,25,25,25,0,0,14.5,0,25,0,39.5,39.5,0,19.23,44,96.15,33.33,15,25,39.5
011070,,LG이노텍,2023,2023-12-31,2026-06-19,1218000.0,28826500000000.0,KRW,general,일반,유가증권시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,11204306000000.0,6489731000000.0,4714575000000.0,565201000000.0,,,51.0,6.11,11.99,137.65,,109.28,2.93,-2.75,82.02,-1.26,53.33,-108.56,14.74,-67.83,,25,20,20,15,20,0,0,21.99,17.47,0,39.46,28.07,27.42,13,81.82,14,0,0,28,39.46
054090,,삼진엘앤디,2023,2023-12-31,2026-06-19,895.0,22300000000.0,KRW,general,일반,코스닥시장상장법인,339,그 외 기타 제품 제조업,manufacturing,제조업형,그 외 기타 제품 제조업,industry,8,181406979960.0,110423934149.0,70983045811.0,-22942983065.0,-14446647071.0,212735144757.0,,0.31,-32.32,155.56,-6.79,4.61,0.64,-1.99,57.26,1.25,,50.71,-30.33,-171.7,-8.04,25,20,20,15,20,0,25,0,14.44,0,39.44,28.66,0,92.86,0,0,28.57,15,9,39.44
369370,,블리츠웨이,2023,2023-12-31,2026-06-19,878.0,43800000000.0,KRW,general,일반,코스닥시장상장법인,334,"인형, 장난감 및 오락용품 제조업",manufacturing,제조업형,제조업형,model,1104,43598752431.0,15502537947.0,28096214484.0,-10041181452.0,-8087740075.0,8939744033.0,,1.56,-35.74,55.18,-90.47,19.39,1.77,-9.3,137.31,-1.98,,11.7,-26.44,59.82,-88.49,25,20,20,15,20,0,14.4,0,25,0,39.4,26.52,0,18.52,9.26,72.22,0,15,1,39.4
251370,,와이엠티,2023,2023-12-31,2026-06-19,12910.0,232600000000.0,KRW,general,일반,코스닥시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,39,249909010221.0,101714875157.0,148194135064.0,-75859645.0,-3169957958.0,127409975908.0,,1.57,-0.05,68.64,-2.49,19.86,1.64,-16.77,214.3,1.21,,4.09,16.72,67.97,-3.7,25,20,20,15,20,0,14.3,0,25,0,39.3,26.44,0,28.95,44.74,52.63,32.81,15,14,39.3
009580,,무림P&P,2023,2023-12-31,2026-06-19,1687.0,105200000000.0,KRW,general,일반,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",manufacturing,제조업형,"펄프, 종이 및 판지 제조업",industry,9,1622970089396.0,992596055413.0,630374033983.0,-21635976438.0,11609909605.0,768920159344.0,,0.17,-3.43,157.46,1.51,35.64,0.51,-11.13,129.89,1.15,,66.97,7.69,-21.22,0.35,25,20,20,15,20,0,25,0,14.25,4.53,39.25,32.17,0,75,37.5,37.5,37.5,15,21,39.25
351320,,에스에이티이엔지,2023,2023-12-31,2026-06-19,1162.0,34500000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,42640681286.0,20834362034.0,21806319252.0,-7432903278.0,-8559622625.0,16178824956.0,,1.58,-34.09,95.54,-52.91,214.1,14.17,-3.02,83.92,-6.82,,88.84,-31.07,-13.85,-46.09,25,20,20,15,20,0,14.2,0,25,0,39.2,26.36,0,42.22,8.21,28.15,4.58,15,0,39.2
235980,,메드팩토,2023,2023-12-31,2026-06-19,3280.0,112400000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,36,80474385512.0,9565722078.0,70908663434.0,-35324785772.0,-28757985751.0,0.0,,1.59,-49.82,13.49,,12.93,62.29,-38.1,73.88,-2037.03,,97.46,-11.71,81.74,,25,25,25,25,0,0,14.1,0,25,0,39.1,39.1,0,68.57,14.29,88.57,0,15,28,39.1
225190,,삼양옵틱스,2023,2023-12-31,2026-06-19,1141.0,80400000000.0,KRW,general,일반,코스닥시장상장법인,273,사진장비 및 광학기기 제조업,manufacturing,제조업형,사진장비 및 광학기기 제조업,industry,9,39583128162.0,9471676463.0,30111451699.0,728588894.0,-1129207533.0,39031722713.0,110.35,2.67,2.42,31.46,-2.89,57.48,1.47,-9.61,166.59,-18.26,-91.98,-81.1,12.03,81.12,15.36,25,20,20,15,20,0,6.65,7.26,25,0,38.91,26.13,20,12.5,42.86,87.5,25,0,34,38.91
002600,,조흥,2023,2023-12-31,2026-06-19,136600.0,82000000000.0,KRW,general,일반,유가증권시장상장법인,107,도시락 및 식사용 조리식품 제조업,manufacturing,제조업형,도시락 및 식사용 조리식품 제조업,industry,28,394002199996.0,244362080995.0,149640119001.0,355244125.0,15648302437.0,405945609421.0,230.83,0.55,0.24,163.3,3.85,22.42,1.18,3.66,108.48,3.59,-929.39,53.39,-3.42,-50.53,0.26,25,20,20,15,20,0,24.5,0.72,13.67,11.55,38.89,37.62,0,51.85,22.22,11.11,44,0,25,38.89
317770,,엑스페릭스,2023,2023-12-31,2026-06-19,2500.0,91600000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,60098402685.0,3719269102.0,56379133583.0,-3713605408.0,-4183750286.0,11908780233.0,,1.62,-6.59,6.6,-35.13,109.28,2.93,-2.75,82.02,-1.26,,44.58,-3.83,91.96,-33.87,25,20,20,15,20,0,13.8,0,25,0,38.8,26.04,0,37,24.24,95,3.13,15,12,38.8
024890,,대원화성,2023,2023-12-31,2026-06-19,3335.0,27500000000.0,KRW,general,일반,유가증권시장상장법인,222,플라스틱제품 제조업,manufacturing,제조업형,플라스틱제품 제조업,industry,37,138374975185.0,85537345301.0,52837629884.0,-9744851548.0,-6436352452.0,122178457757.0,,0.52,-18.44,161.89,-5.27,23.06,0.82,-3.35,80.45,1.09,,36.77,-15.1,-101.23,-6.36,25,20,20,15,20,0,24.8,0,13.81,0,38.61,28.13,0,63.89,16.67,8.33,14.71,15,5,38.61
237690,,에스티팜,2023,2023-12-31,2026-06-19,120300.0,2510300000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,62,675436088584.0,288529670073.0,386906418511.0,17523410962.0,33511661589.0,284991652409.0,143.25,6.49,4.53,74.57,11.76,53.13,2.83,-9.11,93.99,-14.52,-169.61,-128.94,13.64,20.65,26.28,5,10,35,25,25,0,0,13.59,25,20.88,38.59,64.91,6.06,11.48,63.93,45.9,89.29,0,58,38.59
043260,,성호전자,2023,2023-12-31,2026-06-19,39550.0,2805000000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,269874614734.0,167819325251.0,102055289483.0,17583612418.0,25857169613.0,208061479027.0,159.52,27.49,17.23,164.44,12.43,109.28,2.93,-2.75,82.02,-1.26,-45.97,-837.5,19.98,-100.49,13.69,25,20,20,15,20,0,0,25,13.56,21.22,38.56,45.11,12.9,1,94.95,9,95.83,0,43,38.56
217330,,싸이토젠,2023,2023-12-31,2026-06-19,3815.0,88200000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,36,74450069700.0,21094677058.0,53355392642.0,-15769500591.0,-11791605783.0,3184360751.0,,1.65,-29.56,39.54,-370.3,12.93,62.29,-38.1,73.88,-2037.03,,97.35,8.55,46.48,1666.73,25,25,25,25,0,0,13.5,0,25,0,38.5,38.5,0,65.71,45.71,51.43,41.94,15,26,38.5
017180,,명문제약,2023,2023-12-31,2026-06-19,1251.0,42500000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,62,236548793649.0,147794261201.0,88754532448.0,-4874243002.0,963765332.0,169567372992.0,,0.48,-5.49,166.52,0.57,53.13,2.83,-9.11,93.99,-14.52,,83.1,3.62,-77.18,15.09,5,10,35,25,25,0,25,0,13.35,1.71,38.35,25.06,0,81.97,32.79,13.11,30.36,15,16,38.35
019170,,신풍제약,2023,2023-12-31,2026-06-19,8630.0,452400000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,62,350083639799.0,79301495101.0,270782144698.0,-57272531694.0,-47392405096.0,200228582505.0,,1.67,-21.15,29.29,-23.67,53.13,2.83,-9.11,93.99,-14.52,,41.05,-12.04,68.84,-9.15,5,10,35,25,25,0,13.3,0,25,0,38.3,30.32,0,29.51,18.03,88.52,12.5,15,20,38.3
226400,,오스테오닉,2023,2023-12-31,2026-06-19,4195.0,86700000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,42,71739369303.0,19862481390.0,51876887913.0,,4842541601.0,27798503886.0,,1.67,,38.29,17.42,41.0,4.17,-75.29,302.78,-97.36,,59.94,,87.35,114.78,25,20,20,15,20,0,13.3,0,25,23.71,38.3,44.61,0,34.15,0,56.1,86.49,0,33,38.3
080420,,모다이노칩,2023,2023-12-31,2026-06-19,1530.0,122000000000.0,KRW,general,일반,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",general,일반형,"섬유, 의복, 신발 및 가죽제품 소매업",industry,7,983711819525.0,615418500849.0,368293318676.0,-9848998086.0,16227308107.0,390033884588.0,,0.33,-2.67,167.1,4.16,7.22,0.38,0.01,102.19,-0.33,,13.24,-2.68,-63.52,4.49,25,25,25,25,0,0,25,0,13.29,12.48,38.29,38.29,0,50,50,16.67,60,15,14,38.29
000210,,DL,2023,2023-12-31,2026-06-19,49550.0,1038400000000.0,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,39,12119563559885.0,7586162395568.0,4533401164317.0,-120978168525.0,,,,0.23,-2.67,167.34,,19.86,1.64,-16.77,214.3,1.21,,86.0,14.1,21.91,,25,20,20,15,20,0,25,0,13.27,0,38.27,27.96,0,92.11,34.21,18.42,0,15,13,38.27
451760,,컨텍,2023,2023-12-31,2026-06-19,11140.0,183900000000.0,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",it_software,IT/소프트웨어형,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",industry,28,121775041354.0,12060786243.0,109714255111.0,-64886392989.0,-9982807232.0,15813851205.0,,1.68,-59.14,10.99,-63.13,30.22,1.4,-1.64,118.01,-2.34,,-20.09,-57.5,90.68,-60.78,10,10,25,15,40,0,13.2,0,25,0,38.2,20.28,0,22.22,0,100,0,15,2,38.2
045970,,코아시아,2023,2023-12-31,2026-06-19,3450.0,90800000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,47,354942471462.0,215182439320.0,139760032142.0,-40077871037.0,-25491183071.0,377629884303.0,,0.65,-28.68,153.97,-6.75,277.85,3.9,-15.91,89.9,-11.22,,83.35,-12.77,-71.25,4.46,25,20,20,15,20,0,23.5,0,14.6,0,38.1,27.56,0,80.43,21.74,10.87,36.59,15,14,38.1
067630,,HLB생명과학,2023,2023-12-31,2026-06-19,3205.0,390700000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,23,423500447557.0,192287513269.0,231212934288.0,-5913047188.0,-24532796122.0,97990440681.0,,1.69,-2.56,83.16,-25.04,212.91,10.64,-14.78,58.89,-106.6,,84.12,12.22,-41.22,81.56,25,20,20,15,20,0,13.1,0,25,0,38.1,25.48,0,40.91,42.86,22.73,40.91,15,13,38.1
