symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,per_score,pbr_score,roe_score,debt_score,valuation_score
008490,00131692,서흥,2025,2025-12-31,2026-06-18,18840.0,218000000000.0,1061135569567.0,520118845731.0,541016723836.0,47142445014.0,50206468443.0,722308593846.0,4.62,0.4,8.71,96.14,25,25,15,25,90
009780,00121154,엠에스씨,2025,2025-12-31,2026-06-18,6200.0,109100000000.0,277193366709.0,87984935590.0,189208431119.0,23008450071.0,29653839673.0,197662693140.0,4.74,0.58,12.16,46.5,25,20,20,25,90
010400,00143262,우진아이엔에스,2025,2025-12-31,2026-06-18,3710.0,28300000000.0,106265692040.0,25510965809.0,80754726231.0,7593754874.0,4978351418.0,164457886988.0,3.73,0.35,9.4,31.59,25,25,15,25,90
010960,00128980,삼호개발,2025,2025-12-31,2026-06-18,3255.0,78500000000.0,366082340820.0,124914243701.0,241168097119.0,18742058596.0,14486355618.0,409727353425.0,4.19,0.33,7.77,51.8,25,25,15,25,90
012160,00141477,영흥,2025,2025-12-31,2026-06-18,376.0,29400000000.0,399827283080.0,235496425893.0,164330857187.0,54455858566.0,13168601986.0,433484558559.0,0.54,0.18,33.14,143.31,25,25,25,15,90
014100,00267854,메디앙스,2025,2025-12-31,2026-06-18,1697.0,20000000000.0,109330390348.0,41147480218.0,68182910130.0,6018096643.0,1103975443.0,48769436984.0,3.32,0.29,8.83,60.35,25,25,15,25,90
014580,00122481,태경비케이,2025,2025-12-31,2026-06-18,4030.0,111200000000.0,626041034698.0,206135539480.0,419905495218.0,32819527163.0,40782720982.0,385942613685.0,3.39,0.26,7.82,49.09,25,25,15,25,90
014710,00124780,사조씨푸드,2025,2025-12-31,2026-06-18,7400.0,127400000000.0,393078639915.0,184768816051.0,208309823864.0,28358816841.0,12175095763.0,238019779764.0,4.49,0.61,13.61,88.7,25,20,20,25,90
015890,00153339,태경산업,2025,2025-12-31,2026-06-18,4720.0,138000000000.0,989501936569.0,399253606970.0,590248329599.0,38501507975.0,55432087513.0,777095583235.0,3.58,0.23,6.52,67.64,25,25,15,25,90
016380,00115676,KG스틸,2025,2025-12-31,2026-06-18,5720.0,572100000000.0,3100740293377.0,1045253739517.0,2055486553860.0,135541251751.0,150747044427.0,3193444424500.0,4.22,0.28,6.59,50.85,25,25,15,25,90
018620,00103547,우진비앤지,2025,2025-12-31,2026-06-18,2555.0,14800000000.0,109025088341.0,45089175346.0,63935912995.0,3584575907.0,319168914.0,54764190957.0,4.13,0.23,5.61,70.52,25,25,15,25,90
018700,00122205,바른손,2025,2025-12-31,2026-06-18,1218.0,14300000000.0,39284058116.0,12762686307.0,26521371809.0,3151947115.0,2997414739.0,64222565683.0,4.54,0.54,11.88,48.12,25,20,20,25,90
021820,00134316,세원정공,2025,2025-06-30,2026-06-18,11710.0,117100000000.0,779632174266.0,67597340884.0,712034833382.0,48754157191.0,,,2.4,0.16,6.85,9.49,25,25,15,25,90
024950,00128607,삼천리자전거,2025,2025-12-31,2026-06-18,3620.0,44900000000.0,298998412143.0,126069511150.0,172928900993.0,11578403106.0,12425252616.0,175559935938.0,3.88,0.26,6.7,72.9,25,25,15,25,90
025000,00191472,KPX케미칼,2025,2025-12-31,2026-06-18,51100.0,223800000000.0,875368968863.0,210050314690.0,665318654173.0,51636895681.0,27395676155.0,808350805037.0,4.33,0.34,7.76,31.57,25,25,15,25,90
025750,00203582,한솔홈데코,2025,2025-12-31,2026-06-18,2025.0,32600000000.0,227921079240.0,128302813305.0,99618265935.0,22349992471.0,2332615578.0,279816559220.0,1.46,0.33,22.44,128.79,25,25,25,15,90
025880,00101752,케이씨피드,2025,2025-12-31,2026-06-18,2550.0,42600000000.0,100350220320.0,19318619085.0,81031601235.0,10572524879.0,12181785331.0,121771141803.0,4.03,0.53,13.05,23.84,25,20,20,25,90
027580,00129615,상보,2025,2025-12-31,2026-06-18,1728.0,20500000000.0,94303201747.0,50982111110.0,43321090637.0,13057293745.0,8907837438.0,50105278206.0,1.57,0.47,30.14,117.68,25,25,25,15,90
027970,00133706,한국제지,2025,2025-12-31,2026-06-18,609.0,115800000000.0,665023739538.0,258775064260.0,406248675278.0,33452961077.0,3122808540.0,753679418454.0,3.46,0.29,8.23,63.7,25,25,15,25,90
031440,00274933,신세계푸드,2025,2025-12-31,2026-06-18,43250.0,167500000000.0,813544324557.0,455626455113.0,357917869444.0,77213885733.0,4769484123.0,1233240124762.0,2.17,0.47,21.57,127.3,25,25,25,15,90
031820,00186559,아이티센씨티에스,2025,2025-12-31,2026-06-18,5840.0,70700000000.0,833566993071.0,493895579454.0,339671413617.0,92603413633.0,23550459117.0,1095214299936.0,0.76,0.21,27.26,145.4,25,25,25,15,90
032620,00220057,유비케어,2025,2025-12-31,2026-06-18,3125.0,163100000000.0,227700115281.0,68810878150.0,158889237131.0,37819362595.0,7522327112.0,197696072009.0,4.31,1.03,23.8,43.31,25,15,25,25,90
033250,00125576,체시스,2025,2025-12-31,2026-06-18,4305.0,27600000000.0,86044907740.0,40671595024.0,45373312716.0,6301318303.0,7528255143.0,93839011849.0,4.38,0.61,13.89,89.64,25,20,20,25,90
033560,00238001,블루콤,2025,2025-12-31,2026-06-18,3570.0,61000000000.0,200886404518.0,30736283838.0,170150120680.0,16367706695.0,648160365.0,5807047814.0,3.73,0.36,9.62,18.06,25,25,15,25,90
033920,00121543,무학,2025,2025-12-31,2026-06-18,7750.0,220900000000.0,719917915104.0,106516664230.0,613401250874.0,50321647540.0,10235140357.0,143830395069.0,4.39,0.36,8.2,17.36,25,25,15,25,90
036090,00258360,위지트,2025,2025-12-31,2026-06-18,1369.0,54000000000.0,679926616634.0,273852682113.0,406073934521.0,23960937834.0,25839567046.0,483026164741.0,2.25,0.13,5.9,67.44,25,25,15,25,90
036530,00225159,SNT홀딩스,2025,2025-12-31,2026-06-18,51000.0,831500000000.0,3262277587123.0,869065732057.0,2393211855066.0,219670520931.0,300655857307.0,2235693848887.0,3.79,0.35,9.18,36.31,25,25,15,25,90
038870,00287812,에코바이오,2025,2025-12-31,2026-06-18,1982.0,27800000000.0,107634063774.0,33877770445.0,73756293329.0,7304588156.0,2661274618.0,17239542508.0,3.81,0.38,9.9,45.93,25,25,15,25,90
040610,00264714,SG&G,2025,2025-12-31,2026-06-18,3210.0,54700000000.0,488759326992.0,72105910159.0,416653416833.0,27196934295.0,3673192861.0,47697024082.0,2.01,0.13,6.53,17.31,25,25,15,25,90
042040,00206686,케이피엠테크,2025,2025-12-31,2026-06-18,749.0,18500000000.0,143168665534.0,80674502533.0,62494163001.0,30909860530.0,17154337059.0,76924052907.0,0.6,0.3,49.46,129.09,25,25,25,15,90
042420,00266952,네오위즈홀딩스,2025,2025-12-31,2026-06-18,21900.0,178300000000.0,895906543845.0,170899621392.0,725006922453.0,61767925488.0,55244001359.0,436800978752.0,2.89,0.25,8.52,23.57,25,25,15,25,90
043100,00220109,알파AI,2025,2025-12-31,2026-06-18,520.0,10500000000.0,72724392380.0,41773567263.0,30950825117.0,6374041154.0,5724793401.0,16834272765.0,1.65,0.34,20.59,134.97,25,25,25,15,90
043220,00317487,티에스넥스젠,2025,2025-12-31,2026-06-18,1710.0,27200000000.0,37287492596.0,18559552198.0,18727940398.0,37736658087.0,5872413576.0,14537599112.0,0.72,1.45,201.5,99.1,25,15,25,25,90
043590,00260611,웰킵스하이텍,2025,2025-12-31,2026-06-18,1005.0,13600000000.0,56409494545.0,21558705801.0,34850788744.0,3237904381.0,2101093803.0,21353066604.0,4.2,0.39,9.29,61.86,25,25,15,25,90
043610,00223762,KT지니뮤직,2025,2025-12-31,2026-06-18,1538.0,89400000000.0,322409422518.0,115358661861.0,207050760657.0,18503026823.0,,,4.83,0.43,8.94,55.72,25,25,15,25,90
044480,00173449,빌리언스,2025,2025-12-31,2026-06-18,952.0,31700000000.0,48703727865.0,24185298759.0,24518429106.0,7343822577.0,834277151.0,25309657425.0,4.32,1.29,29.95,98.64,25,15,25,25,90
046310,00360036,백금T&A,2025,2025-12-31,2026-06-18,2125.0,34900000000.0,126288878155.0,24103092894.0,102185785261.0,7068375685.0,6790460254.0,148922256530.0,4.94,0.34,6.92,23.59,25,25,15,25,90
052300,00349811,오션인더블유,2025,2025-12-31,2026-06-18,1511.0,24500000000.0,375191184702.0,86247653578.0,288943531124.0,19092002150.0,2451693305.0,7570133241.0,1.28,0.08,6.61,29.85,25,25,15,25,90
053620,00186717,태양,2025,2025-12-31,2026-06-18,6770.0,58200000000.0,222212610289.0,27986996452.0,194225613837.0,11852137502.0,2393104820.0,140352455497.0,4.91,0.3,6.1,14.41,25,25,15,25,90
053980,00226547,오상자이엘,2025,2025-12-31,2026-06-18,2715.0,51500000000.0,147005847670.0,37919176325.0,109086671345.0,10369359295.0,11001351015.0,136351809586.0,4.97,0.47,9.51,34.76,25,25,15,25,90
054800,00359580,아이디스홀딩스,2025,2025-12-31,2026-06-18,14270.0,147700000000.0,1218840790161.0,328442435616.0,890398354545.0,77964928908.0,89736520339.0,908094139658.0,1.89,0.17,8.76,36.89,25,25,15,25,90
060230,00363510,제이케이시냅스,2025,2025-12-31,2026-06-18,314.0,17700000000.0,151376976528.0,87290530065.0,64086446463.0,18598719830.0,8249506520.0,61925399597.0,0.95,0.28,29.02,136.21,25,25,25,15,90
061040,00309831,알에프텍,2025,2025-12-31,2026-06-18,7030.0,63600000000.0,407430424081.0,221393790005.0,186036634076.0,30470680477.0,25187617236.0,266007649510.0,2.09,0.34,16.38,119.01,25,25,25,15,90
064800,00392691,포니링크,2025,2025-12-31,2026-06-18,2585.0,66100000000.0,287705953323.0,71608771885.0,216097181438.0,15848001424.0,21120940401.0,44890555536.0,4.17,0.31,7.33,33.14,25,25,15,25,90
065060,00258102,지엔코,2025,2025-12-31,2026-06-18,3410.0,20400000000.0,233804428078.0,105540712716.0,128263715362.0,8552301451.0,408991762.0,110866718148.0,2.39,0.16,6.67,82.28,25,25,15,25,90
065690,00384762,파커스,2025,2025-12-31,2026-06-18,1094.0,15400000000.0,81293288223.0,30709350403.0,50583937820.0,4900094629.0,12735489947.0,53499990345.0,3.14,0.3,9.69,60.71,25,25,15,25,90
066360,00216434,체리부로,2025,2025-12-31,2026-06-18,747.0,35800000000.0,327107434896.0,188303595191.0,138803839705.0,28600328366.0,28482167050.0,405435680279.0,1.25,0.26,20.6,135.66,25,25,25,15,90
066620,00253985,국보디자인,2025,2025-12-31,2026-06-18,25000.0,187500000000.0,473184375736.0,149236288480.0,323948087256.0,39694649005.0,45761779944.0,438886977675.0,4.72,0.58,12.25,46.07,25,20,20,25,90
067630,00365590,HLB생명과학,2025,2025-12-31,2026-06-18,3495.0,426100000000.0,478093566716.0,180351365141.0,297742201575.0,99944345613.0,22026673756.0,45752222713.0,4.26,1.43,33.57,60.57,25,15,25,25,90
067900,00190756,와이엔텍,2025,2025-12-31,2026-06-18,6340.0,115400000000.0,500268306454.0,153563587355.0,346704719099.0,30426548984.0,26072672057.0,116995951433.0,3.79,0.33,8.78,44.29,25,25,15,25,90
068050,00397191,팬엔터테인먼트,2025,2025-12-31,2026-06-18,1132.0,31300000000.0,118184701576.0,55978132897.0,62206568679.0,8127844936.0,3472070031.0,35178107167.0,3.85,0.5,13.07,89.99,25,20,20,25,90
072710,00459871,농심홀딩스,2025,2025-12-31,2026-06-18,92700.0,429900000000.0,1836705338851.0,515757843121.0,1320947495730.0,114580782443.0,81116780194.0,858816121290.0,3.75,0.33,8.67,39.04,25,25,15,25,90
073560,00413417,우리손에프앤지,2025,2025-12-31,2026-06-18,1587.0,109900000000.0,566150384236.0,219592132141.0,346558252095.0,23595090660.0,32690978363.0,287050419297.0,4.66,0.32,6.81,63.36,25,25,15,25,90
078070,00411385,유비쿼스홀딩스,2025,2025-12-31,2026-06-18,9750.0,166300000000.0,417187552636.0,33283032452.0,383904520184.0,33645392084.0,30605437419.0,155662304600.0,4.94,0.43,8.76,8.67,25,25,15,25,90
079190,00479705,케스피온,2025,2025-12-31,2026-06-18,705.0,13500000000.0,24322659443.0,10917041856.0,13405617587.0,4578590606.0,2737967852.0,44149955336.0,2.95,1.01,34.15,81.44,25,15,25,25,90
083660,00406037,CSA 코스믹,2025,2025-12-31,2026-06-18,363.0,22800000000.0,30205395740.0,13632140175.0,16573255565.0,6674847300.0,5633988964.0,27930330148.0,3.42,1.38,40.27,82.25,25,15,25,25,90
084110,00228059,휴온스글로벌,2025,2025-12-31,2026-06-18,26550.0,336100000000.0,1559916952711.0,468692379746.0,1091224572965.0,81817583021.0,90552351280.0,847453173652.0,4.11,0.31,7.5,42.95,25,25,15,25,90
084730,00438036,팅크웨어,2025,2025-12-31,2026-06-18,7070.0,78500000000.0,369868460903.0,152603082016.0,217265378887.0,21245311030.0,15891936463.0,536585727369.0,3.69,0.36,9.78,70.24,25,25,15,25,90
088130,00489243,동아엘텍,2025,2025-12-31,2026-06-18,6510.0,113800000000.0,502592778507.0,260680198353.0,241912580154.0,96296070288.0,113231146332.0,582437006389.0,1.18,0.47,39.81,107.76,25,25,25,15,90
088390,00494476,이녹스,2025,2025-12-31,2026-06-18,8620.0,80900000000.0,324060170859.0,116113077995.0,207947092864.0,20676131657.0,6527989280.0,59112838075.0,3.91,0.39,9.94,55.84,25,25,15,25,90
089470,00357935,HDC현대EP,2025,2025-12-31,2026-06-18,3975.0,126800000000.0,661226988172.0,307813794869.0,353413193303.0,30235610832.0,,,4.19,0.36,8.56,87.1,25,25,15,25,90
090370,00442835,메타랩스,2025,2025-12-31,2026-06-18,1166.0,29000000000.0,249950205951.0,108132010823.0,141818195128.0,12371397145.0,7242779131.0,81322984405.0,2.34,0.2,8.72,76.25,25,25,15,25,90
091340,00580667,S&K폴리텍,2025,2025-12-31,2026-06-18,2385.0,27900000000.0,254764600039.0,113753783509.0,141010816530.0,11466747428.0,15716717292.0,310237496597.0,2.43,0.2,8.13,80.67,25,25,15,25,90
091590,00108001,남화토건,2025,2025-12-31,2026-06-18,4040.0,47400000000.0,199988986791.0,22648949241.0,177340037550.0,11032098286.0,3750421857.0,72692437385.0,4.3,0.27,6.22,12.77,25,25,15,25,90
092230,00587466,KPX홀딩스,2025,2025-12-31,2026-06-18,83000.0,350600000000.0,2176813167529.0,534897962388.0,1641915205141.0,116716502340.0,42963988071.0,1163725582000.0,3.0,0.21,7.11,32.58,25,25,15,25,90
094970,00533508,제이엠티,2025,2025-12-31,2026-06-18,2915.0,48800000000.0,269999778329.0,86124162454.0,183875615875.0,15902327664.0,13141453551.0,200224698801.0,3.07,0.27,8.65,46.84,25,25,15,25,90
096760,00632304,JW홀딩스,2025,2025-12-31,2026-06-18,3935.0,290900000000.0,1231185786714.0,636558553198.0,594627233516.0,115487813990.0,167899328921.0,969565285593.0,2.52,0.49,19.42,107.05,25,25,25,15,90
101670,00527491,하이드로리튬,2025,2025-12-31,2026-06-18,1361.0,77300000000.0,81924389316.0,19548569957.0,62375819359.0,34672551082.0,15061982581.0,3368949713.0,2.23,1.24,55.59,31.34,25,15,25,25,90
122450,00657987,KX,2025,2025-12-31,2026-06-18,2830.0,126800000000.0,935923720688.0,450073288514.0,485850432174.0,25555907008.0,38392482859.0,346121725953.0,4.96,0.26,5.26,92.64,25,25,15,25,90
123420,00815767,위메이드플레이,2025,2025-12-31,2026-06-18,6300.0,65500000000.0,316778155367.0,39732541289.0,277045614078.0,20972196606.0,10743666754.0,125264827354.0,3.12,0.24,7.57,14.34,25,25,15,25,90
136490,00855093,선진,2025,2025-12-31,2026-06-18,9500.0,225900000000.0,1361716299332.0,779649526031.0,582066773301.0,126034540234.0,179191482600.0,1895741974966.0,1.79,0.39,21.65,133.95,25,25,25,15,90
137940,00614593,넥스트아이,2025,2025-12-31,2026-06-18,1801.0,15400000000.0,95362744357.0,55484009608.0,39878734749.0,41324092865.0,35580611103.0,120063298601.0,0.37,0.39,103.62,139.13,25,25,25,15,90
144510,01010642,지씨셀,2025,2025-12-31,2026-06-18,17210.0,271900000000.0,303690382971.0,113308965644.0,190381417327.0,273526855344.0,13793530893.0,165523143709.0,0.99,1.43,143.67,59.52,25,15,25,25,90
145990,00896285,삼양사,2025,2025-12-31,2026-06-18,43200.0,445500000000.0,3625448840653.0,1840402506721.0,1785046333932.0,302363245003.0,111724649074.0,2562499706149.0,1.47,0.25,16.94,103.1,25,25,25,15,90
151860,00366137,KG에코솔루션,2025,2025-12-31,2026-06-18,5480.0,260900000000.0,6224016845900.0,3104186146139.0,3119830699761.0,183703254415.0,191256023803.0,7577196875286.0,1.42,0.08,5.89,99.5,25,25,15,25,90
155660,00110608,DSR,2025,2025-12-31,2026-06-18,4235.0,67800000000.0,391592277418.0,144249291624.0,247342985794.0,14868234173.0,,,4.56,0.27,6.01,58.32,25,25,15,25,90
175140,00861997,휴먼테크놀로지,2025,2025-12-31,2026-06-18,2265.0,56500000000.0,61931148269.0,20679866009.0,41251282260.0,18404800514.0,11628884044.0,55491024215.0,3.07,1.37,44.62,50.13,25,15,25,25,90
183490,00606886,엔지켐생명과학,2025,2025-12-31,2026-06-18,990.0,83800000000.0,148592462348.0,9825288149.0,138767174199.0,18092352977.0,14336714154.0,67750824736.0,4.63,0.6,13.04,7.08,25,20,20,25,90
185490,00945457,아이진,2025,2025-12-31,2026-06-18,1394.0,60300000000.0,68051360344.0,13798979515.0,54252380829.0,19076813380.0,9850606922.0,3566784886.0,3.16,1.11,35.16,25.43,25,15,25,25,90
205470,01042979,휴마시스,2025,2025-12-31,2026-06-18,2720.0,67100000000.0,327031186367.0,91655213486.0,235375972881.0,21730084468.0,10553041476.0,30113048982.0,3.09,0.29,9.23,38.94,25,25,15,25,90
207760,01047840,미스터블루,2025,2025-12-31,2026-06-18,600.0,49800000000.0,66711853974.0,26302769084.0,40409084890.0,18558584565.0,2457410069.0,67463445141.0,2.68,1.23,45.93,65.09,25,15,25,25,90
208640,01049422,썸에이지,2025,2025-12-31,2026-06-18,121.0,16800000000.0,14244997556.0,1318415908.0,12926581648.0,9267354506.0,7875912076.0,6018579018.0,1.81,1.3,71.69,10.2,25,15,25,25,90
214330,00105606,금호에이치티,2025,2025-12-31,2026-06-18,2555.0,53400000000.0,400154254079.0,119411084437.0,280743169642.0,23265095225.0,6247101974.0,385404440556.0,2.3,0.19,8.29,42.53,25,25,15,25,90
226330,01344336,신테카바이오,2025,2025-12-31,2026-06-18,1862.0,45200000000.0,46534749599.0,14755693293.0,31779056306.0,17378023885.0,10764609170.0,3429231736.0,2.6,1.42,54.68,46.43,25,15,25,25,90
236810,01051065,엔비티,2025,2025-12-31,2026-06-18,1269.0,21500000000.0,35757066678.0,14960557027.0,20796509651.0,4536651613.0,6500747571.0,,4.74,1.03,21.81,71.94,25,15,25,25,90
241840,00975290,에이스토리,2025,2025-12-31,2026-06-18,2965.0,28300000000.0,56077465573.0,8010996336.0,48066469237.0,7113797933.0,7278241684.0,11789684319.0,3.98,0.59,14.8,16.67,25,20,20,25,90
251630,01027794,브이원텍,2025,2025-12-31,2026-06-18,3995.0,63700000000.0,205440024059.0,78966004677.0,126474019382.0,14860827000.0,12829010735.0,49002332510.0,4.29,0.5,11.75,62.44,25,20,20,25,90
253840,01063954,수젠텍,2025,2025-12-31,2026-06-18,4725.0,79100000000.0,98213579408.0,21669257792.0,76544321616.0,23492165269.0,18820144482.0,9416857906.0,3.37,1.03,30.69,28.31,25,15,25,25,90
263020,00892526,디케이앤디,2025,2025-12-31,2026-06-18,3120.0,43200000000.0,110773634147.0,29680020604.0,81093613543.0,8651450191.0,12227468175.0,142586770560.0,4.99,0.53,10.67,36.6,25,20,20,25,90
267290,01208885,경동도시가스,2025,2025-12-31,2026-06-18,19750.0,116400000000.0,928832980978.0,453621836006.0,475211144972.0,32847389103.0,33045868447.0,1759465296335.0,3.54,0.24,6.91,95.46,25,25,15,25,90
267980,01234507,매일유업,2025,2025-12-31,2026-06-18,33700.0,258300000000.0,1065939700183.0,434833778254.0,631105921929.0,56243523857.0,,,4.59,0.41,8.91,68.9,25,25,15,25,90
288330,01227039,파라택시스코리아,2025,2025-12-31,2026-06-18,416.0,44100000000.0,70830847354.0,27041242655.0,43789604699.0,32239564842.0,15153803090.0,,1.37,1.01,73.62,61.75,25,15,25,25,90
288620,01257872,에스퓨얼셀,2025,2025-12-31,2026-06-18,7020.0,49000000000.0,91044143269.0,45198916750.0,45845226519.0,21805283045.0,15012748021.0,15786204867.0,2.25,1.07,47.56,98.59,25,15,25,25,90
290270,01251577,휴네시온,2025,2025-12-31,2026-06-18,2825.0,27100000000.0,58489761165.0,7460099148.0,51029662017.0,5768891620.0,4802475204.0,37730120046.0,4.7,0.53,11.3,14.62,25,20,20,25,90
294090,01274310,이오플로우,2025,2025-12-31,2026-06-18,1490.0,62300000000.0,36375819048.0,180348527618.0,143972708570.0,42385040356.0,22237706207.0,3669588357.0,1.47,0.43,29.44,125.27,25,25,25,15,90
306040,01222432,에스제이그룹,2025,2025-12-31,2026-06-18,2045.0,20200000000.0,215495019815.0,96398996879.0,119096022936.0,10701104859.0,15862622237.0,163414115546.0,1.89,0.17,8.99,80.94,25,25,15,25,90
307280,01326224,원바이오젠,2025,2025-12-31,2026-06-18,5920.0,42000000000.0,47625399900.0,5001859947.0,42623539953.0,6459097224.0,7926377772.0,35244285942.0,6.5,0.99,15.15,11.73,20,20,25,25,90
311690,01071041,CJ 바이오사이언스,2025,2025-12-31,2026-06-18,4880.0,63800000000.0,72337467194.0,18698200224.0,53639266970.0,24004990285.0,24785824846.0,3692528456.0,2.66,1.19,44.75,34.86,25,15,25,25,90
313760,00863038,캐리,2025,2025-12-31,2026-06-18,468.0,5200000000.0,52647471881.0,31296367050.0,21351104831.0,8396482687.0,4871999423.0,7481352962.0,0.62,0.24,39.33,146.58,25,25,25,15,90
317400,00367844,자이에스앤디,2025,2025-12-31,2026-06-18,3615.0,140200000000.0,1189917477862.0,493913412866.0,696004064996.0,37119411185.0,12505665943.0,1387596056216.0,3.78,0.2,5.33,70.96,25,25,15,25,90
317690,01311286,퀀타매트릭스,2025,2025-12-31,2026-06-18,2785.0,56100000000.0,52672471071.0,12666981253.0,40005489818.0,19460421098.0,15555988855.0,3688305345.0,2.88,1.4,48.64,31.66,25,15,25,25,90
317770,01231786,엑스페릭스,2025,2025-12-31,2026-06-18,2640.0,96700000000.0,121402345356.0,31520945808.0,89881399548.0,20430158922.0,1407428509.0,21486557890.0,4.73,1.08,22.73,35.07,25,15,25,25,90
335810,01137295,프리시젼바이오,2025,2025-12-31,2026-06-18,1700.0,37300000000.0,53074290379.0,20307576836.0,32766713543.0,10022814571.0,5381489055.0,19925825433.0,3.72,1.14,30.59,61.98,25,15,25,25,90
344820,01428203,케이씨씨글라스,2025,2025-12-31,2026-06-18,23750.0,379300000000.0,2313583865629.0,934408587490.0,1379175278139.0,83642899298.0,75207086786.0,1900606191952.0,4.53,0.28,6.06,67.75,25,25,15,25,90
