symbol,price_date,price,market_cap
023160,2026-06-19,28850.0,746300000000.0
023410,2026-06-19,3340.0,258200000000.0
023440,2026-06-19,521.0,47000000000.0
023530,2026-06-19,179600.0,5080700000000.0
023590,2026-06-19,36600.0,1584300000000.0
023600,2026-06-19,8580.0,137400000000.0
023800,2026-06-19,5385.0,85100000000.0
023810,2026-06-19,5030.0,50300000000.0
023900,2026-06-19,7190.0,90600000000.0
023960,2026-06-19,1045.0,39700000000.0
024070,2026-06-19,1861.0,28500000000.0
024120,2026-06-19,3090.0,35500000000.0
024720,2026-06-19,7790.0,267200000000.0
024740,2026-06-19,2215.0,72900000000.0
024800,2026-06-19,4370.0,161900000000.0
024840,2026-06-19,4520.0,187700000000.0
024850,2026-06-19,13070.0,415000000000.0
024880,2026-06-19,4080.0,82300000000.0
024890,2026-06-19,3155.0,26000000000.0
024900,2026-06-19,1903.0,62000000000.0
024910,2026-06-19,1602.0,57400000000.0
024940,2026-06-19,2215.0,22200000000.0
024950,2026-06-19,3390.0,42000000000.0
025000,2026-06-19,49750.0,217800000000.0
025320,2026-06-19,4290.0,395400000000.0
025440,2026-06-19,730.0,35600000000.0
025530,2026-06-19,3415.0,51000000000.0
025540,2026-06-19,72500.0,733300000000.0
025550,2026-06-19,2455.0,62600000000.0
025560,2026-06-19,42300.0,215300000000.0
025620,2026-06-19,5955.0,108400000000.0
025750,2026-06-19,1925.0,31000000000.0
025770,2026-06-19,7370.0,276000000000.0
025870,2026-06-19,2935.0,11700000000.0
025880,2026-06-19,2502.0,41800000000.0
025900,2026-06-19,7410.0,374600000000.0
025980,2026-06-19,4840.0,470900000000.0
026150,2026-06-19,4325.0,75900000000.0
026910,2026-06-19,4635.0,34400000000.0
026960,2026-06-19,24200.0,2412700000000.0
027040,2026-06-19,2020.0,28100000000.0
027050,2026-06-19,1378.0,55100000000.0
027410,2026-06-19,4015.0,384300000000.0
027580,2026-06-19,1566.0,18500000000.0
027710,2026-06-19,1028.0,114500000000.0
027740,2026-06-19,1085.0,34500000000.0
027970,2026-06-19,588.0,111800000000.0
028050,2026-06-19,48850.0,9574600000000.0
028080,2026-06-19,5920.0,15000000000.0
028100,2026-06-19,16040.0,214800000000.0
028260,2026-06-19,502000.0,81408100000000.0
028300,2026-06-19,47850.0,6373500000000.0
028670,2026-06-19,5030.0,2688900000000.0
029460,2026-06-19,31950.0,352100000000.0
029480,2026-06-19,1441.0,86100000000.0
029530,2026-06-19,41000.0,398300000000.0
030000,2026-06-19,18880.0,2172000000000.0
030190,2026-06-19,14010.0,825400000000.0
030200,2026-06-19,53200.0,13407600000000.0
030350,2026-06-19,973.0,15200000000.0
030520,2026-06-19,18860.0,456000000000.0
030530,2026-06-19,24650.0,1903900000000.0
030720,2026-06-19,5750.0,26800000000.0
031310,2026-06-19,979.0,29100000000.0
031330,2026-06-19,16210.0,1620900000000.0
031430,2026-06-19,13680.0,478600000000.0
031440,2026-06-19,41600.0,161100000000.0
031510,2026-06-19,1016.0,28400000000.0
031820,2026-06-19,5420.0,65600000000.0
031860,2026-06-19,693.0,18700000000.0
031980,2026-06-19,110900.0,2391300000000.0
032190,2026-06-19,18580.0,711600000000.0
032350,2026-06-19,16540.0,1316600000000.0
032500,2026-06-19,22850.0,964100000000.0
032540,2026-06-19,3480.0,72700000000.0
032560,2026-06-19,5210.0,88600000000.0
032620,2026-06-19,2975.0,155300000000.0
032640,2026-06-19,14600.0,6196600000000.0
032680,2026-06-19,833.0,17400000000.0
032750,2026-06-19,2815.0,25400000000.0
032790,2026-06-19,1185.0,30400000000.0
032800,2026-06-19,1801.0,22400000000.0
032820,2026-06-19,14160.0,2429900000000.0
032850,2026-06-19,3985.0,66200000000.0
032940,2026-06-19,7010.0,127500000000.0
032960,2026-06-19,11220.0,39500000000.0
032980,2026-06-19,604.0,18400000000.0
033050,2026-06-19,851.0,27100000000.0
033130,2026-06-19,1896.0,70400000000.0
033160,2026-06-19,27900.0,675000000000.0
033170,2026-06-19,513.0,44000000000.0
033200,2026-06-19,2990.0,27500000000.0
033230,2026-06-19,1149.0,58000000000.0
033240,2026-06-19,31600.0,682700000000.0
033250,2026-06-19,4020.0,25700000000.0
033290,2026-06-19,1599.0,89800000000.0
033310,2026-06-19,1302.0,52000000000.0
033320,2026-06-19,3055.0,58400000000.0
033340,2026-06-19,822.0,79700000000.0
033500,2026-06-19,18800.0,563800000000.0
033530,2026-06-19,6430.0,178900000000.0
033540,2026-06-19,888.0,46400000000.0
033560,2026-06-19,3680.0,62900000000.0
033640,2026-06-19,33000.0,761000000000.0
033780,2026-06-19,177400.0,18416000000000.0
033830,2026-06-19,400.0,40000000000.0
033920,2026-06-19,7460.0,212600000000.0
034020,2026-06-19,95300.0,61045500000000.0
034120,2026-06-19,12430.0,230600000000.0
034220,2026-06-19,13030.0,6515000000000.0
034230,2026-06-19,14280.0,1322700000000.0
034310,2026-06-19,11590.0,426000000000.0
034730,2026-06-19,716000.0,51911900000000.0
034810,2026-06-19,5830.0,184100000000.0
034940,2026-06-19,502.0,15600000000.0
034950,2026-06-19,99900.0,453600000000.0
035000,2026-06-19,6970.0,113000000000.0
035080,2026-06-19,8060.0,92100000000.0
035150,2026-06-19,10050.0,201300000000.0
035200,2026-06-19,2740.0,26700000000.0
035250,2026-06-19,14900.0,3187700000000.0
035420,2026-06-19,228000.0,35770400000000.0
035460,2026-06-19,2470.0,36900000000.0
035510,2026-06-19,14210.0,198700000000.0
035600,2026-06-19,9580.0,264000000000.0
035610,2026-06-19,3455.0,94500000000.0
035620,2026-06-19,963.0,17900000000.0
035720,2026-06-19,37700.0,16691500000000.0
035760,2026-06-19,35650.0,781800000000.0
035810,2026-06-19,4380.0,282600000000.0
035890,2026-06-19,2150.0,494100000000.0
035900,2026-06-19,53700.0,1908100000000.0
036000,2026-06-19,3275.0,75400000000.0
036010,2026-06-19,11400.0,151500000000.0
036090,2026-06-19,1250.0,49300000000.0
036120,2026-06-19,1578.0,55500000000.0
036190,2026-06-19,32000.0,192000000000.0
036200,2026-06-19,10550.0,323500000000.0
036220,2026-06-19,6050.0,86600000000.0
036420,2026-06-19,4995.0,96200000000.0
036460,2026-06-19,33800.0,3120200000000.0
036530,2026-06-19,48950.0,798100000000.0
036540,2026-06-19,6740.0,1108500000000.0
036570,2026-06-19,275500.0,5935400000000.0
036580,2026-06-19,2445.0,89800000000.0
036630,2026-06-19,8040.0,80400000000.0
036640,2026-06-19,4705.0,76900000000.0
036690,2026-06-19,2885.0,125700000000.0
036710,2026-06-19,4760.0,251500000000.0
036800,2026-06-19,27400.0,249300000000.0
036810,2026-06-19,30000.0,649500000000.0
036830,2026-06-19,41050.0,841700000000.0
036890,2026-06-19,14180.0,312400000000.0
036930,2026-06-19,192700.0,8956900000000.0
037030,2026-06-19,5030.0,128300000000.0
037270,2026-06-19,3585.0,228200000000.0
037330,2026-06-19,1050.0,46100000000.0
037350,2026-06-19,9220.0,140200000000.0
037370,2026-06-19,3405.0,29400000000.0
037400,2026-06-19,785.0,20600000000.0
037440,2026-06-19,4185.0,58300000000.0
037460,2026-06-19,42000.0,685400000000.0
037560,2026-06-19,1991.0,154200000000.0
037760,2026-06-19,2425.0,82000000000.0
037950,2026-06-19,2745.0,46400000000.0
038010,2026-06-19,5830.0,52500000000.0
038060,2026-06-19,845.0,40600000000.0
038070,2026-06-19,4855.0,45200000000.0
038110,2026-06-19,2155.0,88700000000.0
038290,2026-06-19,12780.0,138600000000.0
