symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
048550,,SM C&C,2024,2024-12-31,2026-06-19,1383.0,133800000000.0,KRW,general,일반,코스닥시장상장법인,713,광고업,general,일반형,광고업,industry,16,233331974886.0,149991615620.0,83340359266.0,-14192685943.0,1585436954.0,109940386684.0,,1.61,-17.03,179.97,1.44,11.45,0.87,0.46,134.13,7.26,,-83.7,-17.49,-34.18,-5.81,25,25,25,25,0,0,13.9,0,12,4.32,25.9,25.9,0,6.67,13.33,13.33,25,15,0,25.9
395400,,SK리츠,2024,2024-06-30,2026-06-19,5740.0,1727800000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,4433542205994.0,3168725849827.0,1301418145351.0,5893058247.0,35412431276.0,52409629619.0,293.19,1.33,0.45,243.48,67.57,42.55,0.58,3.06,144.98,35.31,-589.07,-127.68,-2.6,-67.95,32.26,25,25,25,25,0,0,16.7,1.35,7.83,25,25.88,25.88,0,0,13.33,12.5,75,0,6,25.88
214260,,라파스,2024,2024-12-31,2026-06-19,7860.0,70100000000.0,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,69,76094755053.0,44462976816.0,31631778237.0,-5799509037.0,-3463000040.0,27215365204.0,,2.22,-18.33,140.56,-12.72,249.17,27.82,0.55,81.51,4.21,,92.04,-18.89,-72.45,-16.94,25,20,20,15,20,0,8.9,0,16.89,0,25.79,17.25,0,20.59,13.24,14.71,9.23,15,0,25.79
204840,,지엘팜텍,2024,2024-12-31,2026-06-19,869.0,67400000000.0,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,general,일반형,생활용품 도매업,industry,16,42440327756.0,22772408440.0,19667919316.0,-2337462825.0,-1767871568.0,26047952258.0,,3.43,-11.88,115.78,-6.79,30.19,1.0,-1.46,83.32,-0.61,,-241.32,-10.43,-38.96,-6.17,25,25,25,25,0,0,3.93,0,21.84,0,25.77,25.77,0,3.33,13.33,20,14.29,15,0,25.77
205500,,넥써쓰,2024,2024-12-31,2026-06-19,1897.0,121600000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,33801389808.0,7956275133.0,25845114675.0,-8217215347.0,-8937199488.0,7551040419.0,,4.7,-31.79,30.78,-118.36,313.5,10.2,-17.55,81.55,-111.68,,53.85,-14.25,62.25,-6.67,10,10,25,15,40,0,0.75,0,25,0,25.75,15.3,0,8.7,17.52,63.77,6.77,15,3,25.75
199480,,뱅크웨어글로벌,2024,2024-12-31,2026-06-19,3110.0,31700000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,51929551835.0,33015965120.0,18913586715.0,-14229718280.0,-14933898549.0,50200792001.0,,1.68,-75.24,174.56,-29.75,313.5,10.2,-17.55,81.55,-111.68,,83.56,-57.69,-114.05,81.94,10,10,25,15,40,0,13.2,0,12.54,0,25.74,12.8,0,30.8,8.03,10.14,16.54,15,0,25.74
198940,,한주라이트메탈,2024,2024-12-31,2026-06-19,2155.0,41900000000.0,KRW,general,일반,코스닥시장상장법인,242,1차 비철금속 제조업,manufacturing,제조업형,1차 비철금속 제조업,industry,15,210383780493.0,161922881238.0,48460899255.0,-7281976159.0,-8658539877.0,250764376647.0,,0.86,-15.03,334.13,-3.45,55.65,1.04,-5.03,154.32,1.69,,16.63,-10.0,-116.51,-5.14,25,20,20,15,20,0,21.4,0,4.15,0,25.55,19.61,0,42.86,7.14,7.14,15.38,25,0,25.55
129920,,대성하이텍,2024,2024-12-31,2026-06-19,5670.0,92100000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,186595686542.0,123969416116.0,62626270426.0,-12510719210.0,-13136615453.0,92831306875.0,,1.47,-19.98,197.95,-14.15,224.25,13.77,-4.55,92.16,-8.11,,89.32,-15.42,-114.8,-6.04,25,20,20,15,20,0,15.3,0,10.21,0,25.51,18.37,0,45.32,15.22,9.35,22.46,15,3,25.51
069640,,한세엠케이,2024,2024-12-31,2026-06-19,1024.0,22900000000.0,KRW,general,일반,유가증권시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",general,일반형,"섬유, 의복, 신발 및 가죽제품 소매업",industry,7,268529324803.0,222522933049.0,46006391754.0,-39300187046.0,-21615548841.0,256274313437.0,,0.5,-85.42,483.68,-8.43,9.73,0.41,-19.23,146.14,-8.0,,-20.92,-66.2,-230.97,-0.43,25,25,25,25,0,0,25,0,0.41,0,25.41,25.41,0,33.33,0,0,33.33,25,0,25.41
086520,,에코프로,2024,2024-12-31,2026-06-19,113200.0,15369900000000.0,KRW,general,일반,코스닥시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,8138264562531.0,4299802389265.0,3838462173266.0,-295367033134.0,-293038698088.0,3127853158129.0,,4.0,-7.69,112.02,-9.37,450.5,7.2,5.81,186.47,5.75,,44.35,-13.51,39.93,-15.12,25,25,25,25,0,0,2.5,0,22.6,0,25.1,25.1,0,14.61,3.41,35.96,5.88,15,0,25.1
069540,,빛과전자,2024,2024-12-31,2026-06-19,2865.0,311300000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,49,81618471451.0,19115300632.0,62503170819.0,-18580542649.0,-10270955220.0,18133363002.0,,4.98,-29.73,30.58,-56.64,17.49,1.63,0.45,82.18,-13.63,,-205.61,-30.18,62.78,-43.01,25,20,20,15,20,0,0.05,0,25,0,25.05,15.04,0,8.33,22.92,66.67,10.87,15,3,25.05
000250,,삼천당제약,2024,2024-12-31,2026-06-19,248500.0,5829200000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,65,519772210839.0,170368051944.0,349404158895.0,-5078046827.0,2641971274.0,210923804522.0,,16.68,-1.45,48.76,1.25,121.2,2.51,-9.45,105.26,-3.97,,-564.33,8.0,53.68,5.23,5,10,35,25,25,0,0,0,25,3.75,25,28.75,0,0,35.94,76.56,42.37,15,27,25
000680,,LS네트웍스,2024,2024-12-31,2026-06-19,2970.0,234000000000.0,KRW,general,일반,유가증권시장상장법인,468,상품 종합 도매업,general,일반형,상품 종합 도매업,industry,19,9601505118160.0,8670672911334.0,930832206826.0,-31890828301.0,25619240717.0,1933813959649.0,,0.25,-3.43,931.5,1.32,6.81,1.58,-10.27,176.12,-9.4,,84.14,6.85,-428.9,10.73,25,25,25,25,0,0,25,0,0,3.96,25,25,0,83.33,33.33,0,60,35,0,25
009310,,참엔지니어링,2024,2024-12-31,2026-06-19,5330.0,23300000000.0,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,664305023249.0,594552709306.0,69752313943.0,-24934146024.0,-35837953403.0,64895892513.0,,0.33,-35.75,852.38,-55.22,224.25,13.77,-4.55,92.16,-8.11,,97.57,-31.19,-824.93,-47.12,25,20,20,15,20,0,25,0,0,0,25,20,0,92.81,6.52,0,6.52,35,0,25
009420,,한올바이오파마,2024,2024-12-31,2026-06-19,51200.0,2674700000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,65,212880605189.0,44529201856.0,168351403333.0,-1804843479.0,230474890.0,138943698757.0,,15.89,-1.07,26.45,0.17,121.2,2.51,-9.45,105.26,-3.97,,-532.64,8.38,74.87,4.14,5,10,35,25,25,0,0,0,25,0.51,25,25.51,0,1.56,40.63,96.88,32.2,15,32,25
009620,,삼보산업,2024,2024-12-31,2026-06-19,827.0,14500000000.0,KRW,general,일반,코스닥시장상장법인,242,1차 비철금속 제조업,manufacturing,제조업형,1차 비철금속 제조업,industry,15,295754193989.0,263962379620.0,31791814369.0,-22570715111.0,628510028.0,340974508783.0,,0.46,-71.0,830.28,0.18,55.65,1.04,-5.03,154.32,1.69,,56.02,-65.96,-438.02,-1.5,25,20,20,15,20,0,25,0,0,0.54,25,20.43,0,71.43,0,0,30.77,35,0,25
028300,,HLB,2024,2024-12-31,2026-06-19,47850.0,6373500000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,24,887424813429.0,235310995214.0,652113818215.0,-108026798560.0,-118516152929.0,68125727347.0,,9.77,-16.57,36.08,-173.97,18.86,10.37,-69.01,93.18,-134.81,,5.8,52.45,61.27,-39.15,25,20,20,15,20,0,0,0,25,0,25,15,0,4.35,13.64,47.83,17.39,15,0,25
030210,,다올투자증권,2024,2024-12-31,2026-06-19,3430.0,208900000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,21,9603169769789.0,8827179129671.0,775990640118.0,-45454462330.0,-74930396986.0,1442566582864.0,,0.27,-5.86,1137.54,-5.19,17.66,1.12,3.26,647.57,3.67,,75.94,-9.11,-75.66,-8.87,15,35,35,15,0,0,25,0,0,0,25,35,0,100,10,0,6.25,25,14,25
032500,,케이엠더블유,2024,2024-12-31,2026-06-19,22850.0,964100000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,49,269041031826.0,125390345718.0,143650686108.0,-38604140710.0,-45481033116.0,87357147199.0,,6.71,-26.87,87.29,-52.06,17.49,1.63,0.45,82.18,-13.63,,-311.82,-27.32,-6.22,-38.43,25,20,20,15,20,0,0,0,25,0,25,15,0,0,25,31.25,13.04,15,0,25
038540,,상상인,2024,2024-12-31,2026-06-19,2010.0,111200000000.0,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",it_software,IT/소프트웨어형,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",industry,27,5104241131417.0,4533973404307.0,570267727110.0,-215053660216.0,-214829324595.0,870250386459.0,,0.19,-37.71,795.06,-24.69,29.77,1.25,-1.35,125.06,-2.44,,84.45,-36.36,-535.73,-22.24,10,10,25,15,40,0,25,0,0,0,25,10,0,96.15,4,0,4.55,35,0,25
039200,,오스코텍,2024,2024-12-31,2026-06-19,37050.0,1417500000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,65,170778209860.0,38418568371.0,132359641489.0,-1589923760.0,-2733857885.0,34007602680.0,,10.71,-1.2,29.03,-8.04,121.2,2.51,-9.45,105.26,-3.97,,-326.45,8.25,72.42,-4.07,5,10,35,25,25,0,0,0,25,0,25,25,0,6.25,39.06,95.31,16.95,15,27,25
042520,,한스바이오메드,2024,2024-09-30,2026-06-19,23950.0,341600000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,24,121715439723.0,54592999238.0,67122440485.0,-7799704239.0,625600334.0,81137434056.0,,5.09,-11.62,81.33,0.77,18.86,10.37,-69.01,93.18,-134.81,,50.95,57.39,12.71,135.58,25,20,20,15,20,0,0,0,25,2.31,25,16.85,0,13.04,27.27,26.09,56.52,15,8,25
046970,,우리로,2024,2024-12-31,2026-06-19,7590.0,332600000000.0,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,general,일반형,기타 전문 도매업,industry,27,60010106091.0,20215315660.0,39794790431.0,-5111261698.0,-3002178662.0,47371587974.0,,8.36,-12.84,50.8,-6.34,20.42,0.96,-15.89,85.75,-8.36,,-766.93,3.04,40.76,2.02,25,25,25,25,0,0,0,0,25,0,25,25,0,0,19.23,57.69,29.17,15,4,25
048410,,현대바이오,2024,2024-12-31,2026-06-19,8680.0,837700000000.0,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,69,67704784931.0,28266362503.0,39438422428.0,-6929528506.0,790972784.0,15050025356.0,,21.24,-17.57,71.67,5.26,249.17,27.82,0.55,81.51,4.21,,23.66,-18.12,12.07,1.04,25,20,20,15,20,0,0,0,25,15.26,25,27.21,0,2.94,16.18,48.53,41.54,15,4,25
052020,,에스티큐브,2024,2024-12-31,2026-06-19,10270.0,698200000000.0,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,general,일반형,기계장비 및 관련 물품 도매업,industry,19,111904280105.0,17628385814.0,94275894291.0,-21436613481.0,-22615554990.0,11297657663.0,,7.41,-22.74,18.7,-200.18,19.23,1.64,-23.29,135.05,-24.33,,-352.23,0.55,86.15,-175.85,25,25,25,25,0,0,0,0,25,0,25,25,0,5.88,11.76,94.12,5.88,15,13,25
089890,,코세스,2024,2024-12-31,2026-06-19,33450.0,554800000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,85940029006.0,25105904552.0,60834124454.0,-197223585.0,-5608802365.0,69184238320.0,,9.12,-0.32,41.27,-8.11,224.25,13.77,-4.55,92.16,-8.11,,33.78,4.23,55.22,0.0,25,20,20,15,20,0,0,0,25,0,25,15,0,13.67,39.13,57.55,31.16,15,10,25
089970,,브이엠,2024,2024-12-31,2026-06-19,87000.0,2155200000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,165703586111.0,41402951688.0,124300634423.0,-3450671433.0,-8599624774.0,70277411560.0,,17.34,-2.78,33.31,-12.24,224.25,13.77,-4.55,92.16,-8.11,,-25.9,1.78,63.86,-4.13,25,20,20,15,20,0,0,0,25,0,25,15,0,5.04,34.78,64.75,24.64,15,8,25
090710,,휴림로봇,2024,2024-12-31,2026-06-19,9930.0,1187200000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,334935432412.0,122545868366.0,212389564046.0,-9391668256.0,-4938399556.0,133097920524.0,,5.59,-4.42,57.7,-3.71,224.25,13.77,-4.55,92.16,-8.11,,59.41,0.13,37.39,4.4,25,20,20,15,20,0,0,0,25,0,25,15,0,17.99,30.43,46.04,36.23,15,9,25
108490,,로보티즈,2024,2024-12-31,2026-06-19,281000.0,4118600000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,100246445003.0,4239672714.0,96006772289.0,-3038577530.0,-2973503944.0,30038231053.0,,42.9,-3.16,4.42,-9.9,224.25,13.77,-4.55,92.16,-8.11,,-211.51,1.39,95.21,-1.79,25,20,20,15,20,0,0,0,25,0,25,15,0,2.88,34.06,99.28,28.26,15,13,25
115180,,큐리언트,2024,2024-12-31,2026-06-19,22400.0,839700000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,37,58070561569.0,5386510821.0,52684050748.0,-24996940757.0,-27477790640.0,9179834444.0,,15.94,-47.45,10.22,-299.33,207.77,94.11,-50.38,70.77,-1590.87,,83.06,2.93,85.55,1291.54,25,25,25,25,0,0,0,0,25,0,25,25,0,22.86,25.71,87.14,45.45,15,19,25
140410,,메지온,2024,2024-12-31,2026-06-19,59900.0,1820500000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,37,73997678716.0,27935166913.0,46062511803.0,-19476774574.0,-14299550646.0,8611620880.0,,39.52,-42.28,60.65,-166.05,207.77,94.11,-50.38,70.77,-1590.87,,58.0,8.1,14.3,1424.82,25,25,25,25,0,0,0,0,25,0,25,25,0,20,40,31.43,57.58,15,8,25
160190,,하이젠알앤엠,2024,2024-12-31,2026-06-19,24900.0,769100000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",industry,29,120185301263.0,51811416248.0,68373885015.0,-1092879556.0,-369253550.0,75886180614.0,,11.25,-1.6,75.78,-0.49,59.75,4.83,1.34,106.75,-1.07,,-132.66,-2.93,29.02,0.58,25,20,20,15,20,0,0,0,25,0,25,15,0,14.29,35.71,60.71,29.63,15,10,25
189330,,씨이랩,2024,2024-12-31,2026-06-19,8610.0,80800000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,13395642956.0,3796002594.0,9599640362.0,-5186782443.0,-5284958770.0,9093357973.0,,8.42,-54.03,39.54,-58.12,313.5,10.2,-17.55,81.55,-111.68,,17.45,-36.48,51.51,53.56,10,10,25,15,40,0,0,0,25,0,25,15,0,5.07,10.95,55.8,12.03,15,1,25
199430,,케이엔알시스템,2024,2024-12-31,2026-06-19,13610.0,151700000000.0,KRW,general,일반,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",manufacturing,제조업형,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",industry,21,46530712451.0,18350305707.0,28180406744.0,-7856108837.0,-7721588338.0,18532994075.0,,5.38,-27.88,65.12,-41.66,44.89,2.81,1.38,42.9,-4.29,,-91.75,-29.26,-51.8,-37.37,25,20,20,15,20,0,0,0,25,0,25,15,0,15.79,5.26,21.05,6.25,15,0,25
277810,,레인보우로보틱스,2024,2024-12-31,2026-06-19,575000.0,11154900000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,139881005679.0,7129702269.0,132751303410.0,,-2978979764.0,19346780087.0,,84.03,,5.37,-15.4,224.25,13.77,-4.55,92.16,-8.11,,-510.17,,94.17,-7.29,25,20,20,15,20,0,0,0,25,0,25,15,0,0.72,0,97.84,21.74,0,19,25
284620,,카이노스메드,2024,2024-12-31,2026-06-19,1087.0,36000000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,37,10741788152.0,4867942729.0,5873845423.0,-12190154740.0,-12327872668.0,590366156.0,,6.13,-207.53,82.87,-2088.17,207.77,94.11,-50.38,70.77,-1590.87,,93.49,-157.15,-17.11,-497.3,25,25,25,25,0,0,0,0,25,0,25,25,0,37.14,5.71,25.71,15.15,15,2,25
298380,,에이비엘바이오,2024,2024-12-31,2026-06-19,96700.0,5414000000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,32,231975702513.0,64695919270.0,167279783243.0,-55529347885.0,-59377417080.0,33403030159.0,,32.36,-33.2,38.68,-177.76,160.37,6.54,-28.58,83.33,-31996.12,,-394.94,-4.62,53.59,31818.36,5,10,35,25,25,0,0,0,25,0,25,25,0,3.33,26.67,43.33,17.24,15,10,25
310210,,보로노이,2024,2024-12-31,2026-06-19,189100.0,3479900000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,32,73658644252.0,7246106380.0,66412537872.0,-32613098090.0,-36339049690.0,0.0,,52.4,-49.11,10.91,,160.37,6.54,-28.58,83.33,-31996.12,,-701.29,-20.53,86.91,,5,10,35,25,25,0,0,0,25,0,25,25,0,0,23.33,80,0,15,13,25
327260,,RF머트리얼즈,2024,2024-12-31,2026-06-19,59400.0,504600000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,113531552619.0,43684875796.0,69846676823.0,-7582837040.0,-1452952139.0,44496976185.0,,7.22,-10.86,62.54,-3.27,59.64,2.56,-4.22,94.04,-1.07,,-182.2,-6.64,33.49,-2.19,25,20,20,15,20,0,0,0,25,0,25,15,0,8.26,22.02,58.72,25,15,5,25
347700,,라이프시맨틱스,2024,2024-12-31,2026-06-19,23850.0,1229200000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,44641348927.0,13390051531.0,31251297396.0,-17001454365.0,-6372865544.0,2557761611.0,,39.33,-54.4,42.85,-249.16,313.5,10.2,-17.55,81.55,-111.68,,-285.77,-36.85,47.46,-137.47,10,10,25,15,40,0,0,0,25,0,25,15,0,0.72,10.22,50.72,3.76,15,0,25
347850,,디앤디파마텍,2024,2024-12-31,2026-06-19,106800.0,4678300000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,37,97499966012.0,27930776083.0,69569189929.0,-29483232915.0,-25016868135.0,11436756608.0,,67.25,-42.38,40.15,-218.74,207.77,94.11,-50.38,70.77,-1590.87,,28.55,8.0,43.27,1372.13,25,25,25,25,0,0,0,0,25,0,25,25,0,11.43,37.14,57.14,51.52,15,11,25
394280,,오픈엣지테크놀로지,2024,2024-12-31,2026-06-19,13120.0,345700000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,86678233603.0,25961007587.0,60717226016.0,-27287195585.0,-24612257562.0,15328473450.0,,5.69,-44.94,42.76,-160.57,313.5,10.2,-17.55,81.55,-111.68,,44.16,-27.39,47.57,-48.88,10,10,25,15,40,0,0,0,25,0,25,15,0,7.25,12.41,51.81,5.26,15,0,25
417840,,저스템,2024,2024-12-31,2026-06-19,14270.0,326300000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,79526301035.0,31318683007.0,48207618028.0,-2161590464.0,-4609030122.0,38700592846.0,,6.77,-4.48,64.97,-11.91,224.25,13.77,-4.55,92.16,-8.11,,50.85,0.07,29.5,-3.8,25,20,20,15,20,0,0,0,25,0,25,15,0,16.55,29.71,41.73,25.36,15,6,25
440110,,파두,2024,2024-12-31,2026-06-19,99500.0,4984600000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,49,134427343084.0,36480472542.0,97946870542.0,-91508531301.0,-95048300908.0,43502744974.0,,50.89,-93.43,37.25,-218.49,637.55,4.16,-9.41,93.37,-13.95,,-1122.23,-84.01,60.11,-204.54,25,20,20,15,20,0,0,0,25,0,25,15,0,0,2.08,66.67,0,15,0,25
445680,,큐리옥스바이오시스템즈,2024,2024-12-31,2026-06-19,52300.0,899700000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,46,70560573877.0,21923091988.0,48637481889.0,-8089494005.0,-13377807751.0,4587636523.0,,18.5,-16.63,45.07,-291.61,68.69,2.44,-54.53,98.13,-115.58,,-657.3,37.9,54.07,-176.02,25,20,20,15,20,0,0,0,25,0,25,15,0,0,27.27,55.56,11.9,15,1,25
454910,,두산로보틱스,2024,2024-12-31,2026-06-19,98600.0,6391300000000.0,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,421690971946.0,19189791718.0,402501180228.0,-36560851475.0,-41202116246.0,46829943837.0,,15.88,-9.08,4.77,-87.98,224.25,13.77,-4.55,92.16,-8.11,,-15.3,-4.53,94.83,-79.87,25,20,20,15,20,0,0,0,25,0,25,15,0,5.76,23.19,98.56,2.17,15,6,25
456010,,아이씨티케이,2024,2024-12-31,2026-06-19,20750.0,300200000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,49,45792683195.0,2780906467.0,43011776728.0,-5817711595.0,-6685587200.0,6683572584.0,,6.98,-13.53,6.47,-100.03,637.55,4.16,-9.41,93.37,-13.95,,-67.62,-4.11,93.08,-86.08,25,20,20,15,20,0,0,0,25,0,25,15,0,10.42,29.17,95.83,2.33,15,8,25
462350,,이노스페이스,2024,2024-12-31,2026-06-19,11150.0,234700000000.0,KRW,general,일반,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",manufacturing,제조업형,"항공기, 우주선 및 부품 제조업",industry,7,55913913275.0,11727770859.0,44186142416.0,-33346498845.0,-32904435579.0,14708000.0,,5.31,-75.47,26.54,-223717.95,96.03,3.76,-10.43,154.71,-37284.42,,-41.43,-65.04,82.84,-186433.53,25,20,20,15,20,0,0,0,25,0,25,15,0,16.67,0,100,0,15,3,25
466100,,클로봇,2024,2024-12-31,2026-06-19,32800.0,835100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,69510934821.0,9543311601.0,59967623220.0,-6729151697.0,-7490868842.0,33395079055.0,,13.93,-11.22,15.91,-22.43,313.5,10.2,-17.55,81.55,-111.68,,-36.58,6.33,80.49,89.25,10,10,25,15,40,0,0,0,25,0,25,15,0,2.9,28.47,85.51,19.55,15,13,25
475830,,오름테라퓨틱,2024,2024-12-31,2026-06-19,60100.0,1293000000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,32,153836050957.0,32071321241.0,121764729716.0,-5740128540.0,-8335353372.0,20905620577.0,,10.62,-4.71,26.34,-39.87,160.37,6.54,-28.58,83.33,-31996.12,,-62.39,23.86,68.39,31956.25,5,10,35,25,25,0,0,0,25,0,25,25,0,13.33,46.67,53.33,41.38,15,26,25
475960,,토모큐브,2024,2024-12-31,2026-06-19,35900.0,480500000000.0,KRW,general,일반,코스닥시장상장법인,273,사진장비 및 광학 기기 제조업,manufacturing,제조업형,사진장비 및 광학 기기 제조업,industry,10,43610542253.0,1620396778.0,41990145475.0,-8302382992.0,-8779777619.0,5938649975.0,,11.44,-19.77,3.86,-147.84,14.07,2.82,-18.02,168.48,-31.01,,-306.3,-1.75,97.71,-116.83,25,20,20,15,20,0,0,0,25,0,25,15,0,0,25,100,11.11,15,7,25
900100,,애머릿지,2024,2024-12-31,2026-06-19,389.0,20500000000.0,USD,general,일반,코스닥시장상장법인,452,자동차 부품 및 내장품 판매업,general,일반형,일반형,model,573,33189480.0,6057986.0,27131494.0,-11728055.0,-8408594.0,13936215.0,,755.58,-43.23,22.33,-60.34,1245.93,17.39,-10.92,157.2,0.09,,-4245.61,-32.31,85.8,-60.42,25,25,25,25,0,0,0,0,25,0,25,25,0,1.08,4.3,90.32,2.47,15,9,25
